objectid,title,creator,creators_title,date,description,interviewee,interviewer,subject,location,latitude,longitude,publisher,contributing_institution,source,identifier,rights,rightsstatement,format_original,type,format,language,filename,display_template,object_location,image_small,image_thumb
sbw260,Cascade creek from trail,Ray Kimball,,2007-07-02,Cascade creek from trail,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.08455958,-115.136671,,,Ray Kimball,Cascadecreekfromtrail,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw260.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw260.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw260_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw260_th.jpg
sbw261,Beach at Salmon Hole on Bear Creek,Ray Kimball,,2011-08-08,Beach at Salmon Hole on Bear Creek,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03213401,-114.780789,,,Ray Kimball,BeachatSalmonHoleonBearCreek,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw261.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw261.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw261_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw261_th.jpg
sbw262,Cable Crossing at Coon Creek,Ray Kimball,,2010-08-23,Cable Crossing at Coon Creek,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.05055529,-115.2207532,,,Ray Kimball,CableCrossingatCoonCreek,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw262.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw262.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw262_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw262_th.jpg
sbw263,Elwood's Beach,Ray Kimball,,2010-08-23,Elwood's Beach,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.05760153,-115.2033555,,,Ray Kimball,Elwood'sBeach,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw263.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw263.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw263_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw263_th.jpg
sbw264,Ham Rapid at low water (800 cfs),Ray Kimball,,2006-08-05,Ham Rapid at low water (800 cfs),,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.09663501,-114.8966954,,,Ray Kimball,HamRapidatlowwater(800cfs),"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw264.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw264.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw264_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw264_th.jpg
sbw265,Rainbow over North Star,Ray Kimball,,2012-06-26,Rainbow over North Star,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,,,Ray Kimball,RainbowoverNorthStar,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw265.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw265.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw265_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw265_th.jpg
sbw266,Ditch-Goat Fire 2012,Ray Kimball,,2012-09-03,Ditch-Goat Fire 2012,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,,,Ray Kimball,Ditch-GoatFire'12,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw266.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw266.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw266_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw266_th.jpg
sbw267,Dog Creek Pack bridge 2009,Ray Kimball,,2009-09-04,Dog Creek Pack bridge 2009,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.07945107,-114.8759587,,,Ray Kimball,DogCreekPackbridge09,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw267.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw267.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw267_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw267_th.jpg
sbw268,Salmon Hole Bear Creek - Photograph 1,Ray Kimball,,2011-08-08,Salmon Hole Bear Creek - Photograph 1,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03213401,-114.780789,,,Ray Kimball,SalmonHoleBearCreek,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw268.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw268.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw268_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw268_th.jpg
sbw269,"Salmon Hole on Bear Creek, view to the east",Ray Kimball,,2011-08-08,"Salmon Hole on Bear Creek, view to the east",,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03213401,-114.780789,,,Ray Kimball,SalmonHoleonBearCreekviewtotheeast,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw269.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw269.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw269_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw269_th.jpg
sbw270,Running Creek Ranch 2008,Ray Kimball,,2008-09-01,Running Creek Ranch 2008,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),45.91452388,-114.8388417,,,Ray Kimball,RunningCreekRanch08,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw270.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw270.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw270_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw270_th.jpg
sbw271,Guides Scouting Ham Rapid,Ray Kimball,,2011-08-17,Guides Scouting Ham Rapid,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.09663501,-114.8966954,,,Ray Kimball,GuidesScoutingHamRapid,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw271.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw271.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw271_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw271_th.jpg
sbw272,Sawmill at Freeman Place 2012,Ray Kimball,,2012-06-28,Sawmill at Freeman Place 2012,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.13829427,-114.9174426,,,Ray Kimball,Sawmill@FreemanPlace'12,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw272.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw272.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw272_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw272_th.jpg
sbw273,Salmon Hole Bear Creek - Photograph 2,Ray Kimball,,2011-08-08,Salmon Hole Bear Creek - Photograph 2,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03213401,-114.780789,,,Ray Kimball,SalmonHoleBearCreek2,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw273.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw273.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw273_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw273_th.jpg
sbw274,Selway 1 mile above Dog Creek,Ray Kimball,,2009-09-04,Selway 1 mile above Dog Creek,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.07396936,-114.8697824,,,Ray Kimball,Selway1mileaboveDogCreek,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw274.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw274.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw274_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw274_th.jpg
sbw275,Selway River at Dog Creek,Ray Kimball,,2009-09-04,Selway River at Dog Creek,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.07778917,-114.8765822,,,Ray Kimball,SelwayRiveratDogCreek,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw275.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw275.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw275_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw275_th.jpg
sbw276,"Shearer Airstrip 2012, burned over after wildfire",Ray Kimball,,2012-09-03,"Shearer Airstrip 2012, burned over after wildfire",,,,Selway-Bitterroot Wilderness (Idaho and Mont.),45.98692426,-114.8427221,,,Ray Kimball,ShearerAirstrip'12burnedover,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw276.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw276.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw276_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw276_th.jpg
sbw277,Spring Chinook spawning in Bear Creek above the salmon hole,Ray Kimball,,2009-09-06,Spring Chinook spawning in Bear Creek above the salmon hole,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03184121,-114.7695776,,,Ray Kimball,SpringChinookspawninginBearCreekabovethesalmonhole,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw277.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw277.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw277_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw277_th.jpg
sbw278,Spawned out spring chinook salmon,Ray Kimball,,2006-09-03,Spawned out spring chinook salmon,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),45.95819272,-114.8265877,,,Ray Kimball,Spawnedoutspringchinooksalmon,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw278.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw278.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw278_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw278_th.jpg
sbw279,Bear Creek Above the salmon hole,Ray Kimball,,2009-09-06,Bear Creek Above the salmon hole,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03212711,-114.7746229,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Ray Kimball,BearCreekAbovethesalmonhole,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw279.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw279.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw279_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw279_th.jpg
sbw280,Bear creek at high water,Ray Kimball,,2012-06-27,Bear creek at high water,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03334028,-114.7874791,,,Ray Kimball,Bearcreek@highwater,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw280.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw280.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw280_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw280_th.jpg
sbw281,Bull trout,Ray Kimball,,2008-09-01,Bull trout,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),45.90804158,-114.8029835,,,Ray Kimball,Bulltrout,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw281.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw281.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw281_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw281_th.jpg
sbw282,Bonsai Cedar tree at Rattlesnake Bar,Ray Kimball,,2005-09-02,Bonsai Cedar tree at Rattlesnake Bar,,,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.0699034,-114.8648206,,,Ray Kimball,BonsaiCedartree@RattlesnakeBar,"Ray Kimball. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Black-and-white photographs,Image;StillImage,image/jpeg,eng,sbw282.jpg,image,https://objects.lib.uidaho.edu/sbw/sbw282.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw282_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw282_th.jpg
sbw283,"Episode 1 : Communities of the Selway-Bitterroot Wilderness, part 1: an interview with Sarah Walker",Debbie Lee; Jane Holman; Sarah Walker;,,2010-12-15,"Interview with Sarah Walker | Moscow, Idaho |  December 15, 2010  |Interviewed by Debbie Lee and Jane Holman, Moscow, Idaho.   In this episode, titled ""Communities of the Selway-Bitterroot Wilderness, part 1,"" we hear reminiscences from Sarah Walker who worked for the Forest Service in Idaho and Montana as a Wilderness Ranger from 1977 until 2002 and who was close to the communities of people living in the Selway-Bitterroot wilderness during that time.",,,podcast;personal recollection;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep1,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw283.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw283.mp3,,
sbw284,Episode 2 : Encounters With Animals in the Selway-Bitterroot Wilderness: an interview with Jim Renshaw,Debbie Lee; Jane Holman; Jim Renshaw;,,2011-02-08,"Interview with Jim Renshaw | February 8, 2011 | Kooskia, Idaho | Interviewed by Debbie Lee and Jane Holman, Moscow, Idaho.  TOPIC: Encounters with Animals in the Selway-Bitterroot Wilderness.  In this episode, titled ""Encounters with Animals in the Selway-Bitterroot Wilderness,"" Jim Renshaw remembers a life spent as a packer and outfitter in the Selway-Bitterroot Wilderness and the animals that shared a livelihood with him there.",,,podcast;animals;encounters;trapping;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep2,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw284.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw284.mp3,,
sbw285,Episode 3 : Legends of the Selway-Bitterroot Wilderness: an interview with Jean Carroll,Debbie Lee; Jane Holman; Jean Carroll;,,2011-02-08,"Interview with: Jean (Renshaw) Carroll | Interviewers: Debbie Lee, Jane Holman | Location: Red Fir Road, Kooskia, Idaho | Date: February 8, 2011.  TOPIC: Legends of the Selway-Bitterroot Wilderness | In this episode, titled 'Legends of the Selway-Bitterroot Wilderness,' Jean Carroll recalls stories and legends that populate the backcountry, taking on a life of their own as they pass from campfire to campfire, and are retold on the front porches of log cabins or during breaks along the long trail.",,,podcast;legends;personal recollections;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep3,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw285.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw285.mp3,,
sbw286,"Episode 4 : Communities of the Selway-Bitterroot Wilderness, part 2: an interview with Eric Melson",Debbie Lee; Eric Melson;,,2011-03-05,"Interview with: Eric Melson | Interviewer: Debbie Lee | Location: Moscow, Idaho | Date: March 5, 2011 | TOPIC: Communities of the Selway-Bitterroot Wilderness, part 2 | In this episode, titled 'Communities of the Selway-Bitterroot Wilderness, part 2,' we hear from Eric Melson, who is a graduate of Colorado State University, where he earned a Bachelor of Science in Protected Area Management and developed a deep passion for wilderness stewardship, a love of wilderness travel, and a strong work ethic.",,,podcast;logging;personal recollections,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep4,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw286.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw286.mp3,,
sbw287,Episode 5 : Whitewater on the Selway River : an interview with Jerry Hughes,Debbie Lee; Jane Holman; Jerry Hughes;,,2011-03-22,"Interview with: Jerry Hughes | Interviewers: Debbie Lee and Jane Holman | Location: Cambridge, Idaho | Date: March 22, 2011 | TOPIC: Whitewater on the Selway River | In this episode, titled 'Whitewater on the Selway River,' we meet Jerry Hughes, the owner of Hughes River Expeditions, who has worked as a river guide since 1966 and an outfitter since 1976.",,,podcast;boats;rapids;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep5,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw287.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw287.mp3,,
sbw288,"Episode 6 : ""It's So Wild"" : an interview with Rob Mason [Mason talks about previous experiences working at national forests around the country]",Debbie Lee; Jane Holman; Rob Mason;,,2011-03-05,"Interview with: Rob Mason | Interviewers: Debbie Lee and Jane Holman | Location: Moscow Idaho | Date: March 5, 2011 | In this episode, titled ""It's So Wild,"" Rob Mason compares his experience working in many of the national forests throughout the western United States with his work for the Selway-Bitterroot Wilderness.",,,podcast;conservation;regional forester;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep6,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw288.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw288.mp3,,
sbw289,Episode 7 : Appreciating and Protecting the Resource That Is Wilderness : an interview with Ed Bloedel  [Implementation of the Wilderness Act of 1964],Debbie Lee; Ed Bloedel;,,2011-04-18,"Interview with: Ed Bloedel | Interviewers: Debbie Lee | Location: Corvallis, Montana (right outside of Hamilton) | Date: April 18, 2011 | TOPIC: Implementation of the Wilderness Act of 1964 | In this episode, titled 'Appreciating and Protecting the Resource That Is Wilderness,' we hear from Ed Bloedel, who was instrumental in helping to write the first management plans for the Selway-Bitterroot Wilderness, thus implementing the Wilderness Act of 1964 in a tangible, practical way.",,,podcast;conservation;wilderness act;regional forester;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep7,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw289.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw289.mp3,,
sbw290,Episode 8 : Wilderness Photography : an interview with Dick Walker,Debbie Lee; Dick Walker;,,2011-03-07,"Interviewer: Debbie Lee | Interviewee: Dick Walker | Location: Moscow, Idaho | Date: March 7, 2011 | Topic: Wilderness Photography | In this episode, titled 'Wilderness Photography,' Dick Walker shares some personal experiences with this watershed, and the fish and wildlife of the Selway-Bitterroot Wilderness.",,,podcast;photography;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep8,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw290.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw290.mp3,,
sbw291,Episode 9 : Women in Wilderness : an interview with Rachel Kaufman,Debbie Lee; Rachel Kaufman;,,2011-04-20,"Interviewee: Rachel Kaufman | Interviewer: Debbie Lee | Location: Missoula, Montana  Date: April 20, 2011 |  In this episode, titled 'Women in Wilderness,' we hear from Rachel Kaufman, a third generation Montanan, who grew up enjoying the recreational opportunities that wilderness offers.",,,podcast;women;conservation;personal recollections;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep9,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw291.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw291.mp3,,
sbw292,Episode 10 : Wilderness Education : an interview with Connie Saylor,Debbie Lee; Jane Holman; Connie Saylor;,,2011-05-06,"Interviewee: Connie Saylor | Interviewers: Debbie Lee and Jane Holman | Date: May 6, 2011 | Location: Nezperce, Idaho | Topic: Education in Wilderness |  In this episode, titled 'Wilderness Education,' Connie Saylor tells the story of the wilderness that drew her from Iowa where she was a schoolteacher. Since 1988, Connie has worked for the Forest Service in the Clearwater National Forest and the Selway-Bitterroot Wilderness.",,,podcast;education;conservation;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep10,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw292.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw292.mp3,,
sbw293,Episode 11 : The Big Storm : an interview with Mark Bohrmann,Debbie Lee; Mack Bohrmann;,,2011-04-20,"Interviewee: Mack Bohrmann | Interviewer: Debbie Lee | Location: Missoula, MT | Date: April 20, 2011 |  In this episode, titled 'The Big Storm,' we listen to Mack Bohrmann tell the story of a wilderness storm, one of many natural elements that users experience while out in the Selway-Bitterroot Wilderness.",,,podcast;storms;personal recollection;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep11,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw293.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw293.mp3,,
